Transaction ID,Customer ID,Customer Name,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied
TXN_1385896,CUST_07,Jordan Phillips,Beverages,Item_0_MISC,27.78,6.00,$166.68,Digital Wallet,In-store,03/09/2024,FALSE
TXN_4597691,CUST_47,Rachael Grimes,Food,Item_1_FOOD,11.18,7.00,$78.26,Digital Wallet,In-store,19/10/2025,UNKNOWN
TXN_7574747,CUST_35,Nicole Bailey,Beverages,Item_15_BEV,14.48,9.00,$130.32,CreditCard,Online,30/04/2023,TRUE
TXN_7674987,CUST_47,Eric Mayer,Food,Item_6_FOOD,31.10,8.00,$248.80,Cash,Online,24/08/2025,TRUE
TXN_7911353,CUST_17,Robert Lloyd,Milk Products,Item_18_MILK,14.81,5.00,$74.05,Credit Card,In-store,12/01/2024,FALSE
TXN_1415719,CUST_38,Nathan Vazquez,Patisserie,Item_10_PAT,27.72,5.00,$138.60,Credit Card,Online,17/05/2024,UNKNOWN
TXN_5376253,CUST_18,Tiffany Wyatt,Patisserie,Item_10_PAT,12.89,9.00,$116.01,Digital Wallet,Online,31/05/2025,TRUE
TXN_3157886,CUST_15,Sara Williams,Milk Products,Item_0_MISC,8.45,2.00,$16.90,CreditCard,Online,27/06/2024,UNKNOWN
TXN_5703970,CUST_35,Michelle Sherman,Beverages,Item_16_BEV,33.23,1.00,$33.23,Credit Card,Online,03/10/2025,FALSE
TXN_6654271,CUST_14,Reginald Vega,Milk Products,Item_17_MILK,34.60,1.00,$34.60,Digital Wallet,In-store,12/07/2023,TRUE
TXN_6383769,CUST_21,Tami Robinson,Patisserie,Item_0_MISC,10.20,2.00,$20.40,Credit Card,Online,06/12/2024,UNKNOWN
TXN_7642038,CUST_04,Laurie Stafford,Milk Products,Item_0_MISC,32.34,4.00,$129.36,CreditCard,Online,26/05/2025,FALSE
TXN_3873223,CUST_49,Laura Mueller,Beverages,Item_0_MISC,25.13,7.00,$175.91,Credit Card,In-store,27/04/2025,UNKNOWN
TXN_8352781,CUST_41,Jill Hall,Beverages,Item_0_MISC,34.36,9.00,$309.24,Digital Wallet,In-store,20/02/2024,TRUE
TXN_2553105,CUST_20,Daniel Russell,Milk Products,Item_17_MILK,22.33,9.00,$200.97,Cash,In-store,29/04/2024,TRUE
TXN_9867946,CUST_34,Lucas Estrada,Beverages,Item_16_BEV,16.00,9.00,$144.00,CreditCard,Online,22/12/2025,UNKNOWN
TXN_7872662,CUST_30,Amy Rodriguez,Beverages,Item_0_MISC,12.84,9.00,$115.56,Digital Wallet,In-store,19/03/2026,FALSE
TXN_3069066,CUST_14,Samantha Coleman,Patisserie,Item_0_MISC,7.56,9.00,$68.04,CreditCard,Online,30/01/2024,UNKNOWN
TXN_6293865,CUST_09,Joy Williams,Food,Item_6_FOOD,32.71,4.00,$130.84,Cash,In-store,15/03/2026,FALSE
TXN_4277278,CUST_39,Ann Roberts,Beverages,Item_0_MISC,34.98,8.00,$279.84,Credit Card,In-store,05/11/2024,TRUE
TXN_7131266,CUST_05,Heather Walker,Patisserie,Item_0_MISC,17.75,9.00,$159.75,Cash,In-store,23/04/2025,FALSE
TXN_3838962,CUST_09,Tyler Thomas,Food,Item_0_MISC,12.06,5.00,$60.30,Digital Wallet,In-store,06/05/2025,UNKNOWN
TXN_3335895,CUST_23,Shawn Rose,Beverages,Item_15_BEV,15.22,1.00,$15.22,Cash,In-store,14/06/2024,TRUE
TXN_7072628,CUST_40,Samuel Duncan,Milk Products,Item_0_MISC,33.41,1.00,$33.41,CreditCard,Online,18/10/2024,UNKNOWN
TXN_2803816,CUST_17,John Bond,Beverages,Item_16_BEV,31.48,6.00,$188.88,Cash,In-store,05/12/2024,FALSE
TXN_8809489,CUST_42,Dean Mata,Beverages,Item_0_MISC,20.88,10.00,$208.80,Digital Wallet,Online,21/08/2025,UNKNOWN
TXN_4118377,CUST_17,Dawn Holmes,Beverages,Item_16_BEV,23.53,1.00,$23.53,Cash,In-store,21/12/2023,TRUE
TXN_3454312,CUST_26,Raymond Barker,Beverages,Item_0_MISC,15.56,5.00,$77.80,Cash,In-store,10/03/2026,FALSE
TXN_9912898,CUST_42,Ronald Park,Furniture,Item_17_FUR,12.99,2.00,$25.98,Digital Wallet,In-store,05/09/2025,TRUE
TXN_4587945,CUST_20,Gina Parker,Patisserie,Item_0_MISC,23.49,2.00,$46.98,Digital Wallet,In-store,25/11/2024,UNKNOWN
TXN_2133338,CUST_37,Kelly Conner,Patisserie,Item_10_PAT,34.53,3.00,$103.59,CreditCard,Online,06/07/2024,TRUE
TXN_2433689,CUST_18,Christine Burch,Food,Item_0_MISC,13.76,4.00,$55.04,Digital Wallet,In-store,12/04/2025,TRUE
TXN_2088028,CUST_22,Connor Webster,Butchers,Item_13_BUT,30.99,5.00,$154.95,Cash,In-store,25/05/2025,UNKNOWN
TXN_2133533,CUST_10,Nicholas Ferrell,Furniture,Item_16_FUR,25.86,3.00,$77.58,Digital Wallet,Online,07/04/2023,TRUE
TXN_5074628,CUST_27,Robert Bell,Beverages,Item_0_MISC,8.55,8.00,$68.40,Credit Card,In-store,15/11/2025,FALSE
TXN_5084322,CUST_34,Brenda York,Patisserie,Item_0_MISC,22.63,5.00,$113.15,Digital Wallet,In-store,10/04/2023,UNKNOWN
TXN_3795416,CUST_13,Shannon Riley,Milk Products,Item_0_MISC,22.36,9.00,$201.24,Credit Card,In-store,08/10/2023,UNKNOWN
TXN_2615872,CUST_46,Joann Baldwin,Food,Item_2_FOOD,32.48,10.00,$324.80,Digital Wallet,Online,26/11/2024,TRUE
TXN_1963599,CUST_21,Emily Clark,Milk Products,Item_17_MILK,9.12,4.00,$36.48,Credit Card,In-store,25/08/2024,TRUE
TXN_9030002,CUST_27,Shelby Garcia,Beverages,Item_0_MISC,17.40,8.00,$139.20,Digital Wallet,In-store,12/10/2025,FALSE
TXN_1766975,CUST_25,Chelsea Hughes,Furniture,Item_16_FUR,5.74,6.00,$34.44,Digital Wallet,Online,16/08/2025,TRUE
TXN_6022934,CUST_20,Robert Morris,Butchers,Item_12_BUT,25.32,9.00,$227.88,Credit Card,Online,16/12/2023,TRUE
TXN_7616734,CUST_27,Louis Edwards,Milk Products,Item_0_MISC,11.98,6.00,$71.88,Digital Wallet,Online,28/09/2023,TRUE
TXN_1626553,CUST_16,Lisa Richardson,Beverages,Item_0_MISC,26.10,8.00,$208.80,Credit Card,In-store,12/01/2025,UNKNOWN
TXN_5986117,CUST_35,Tracy Green,Butchers,Item_12_BUT,28.59,7.00,$200.13,Digital Wallet,Online,23/06/2023,TRUE
TXN_5397115,CUST_46,James Short,Food,Item_0_MISC,30.29,1.00,$30.29,Cash,In-store,30/03/2024,TRUE
TXN_2226409,CUST_50,Antonio Ramirez,Patisserie,Item_0_MISC,33.52,3.00,$100.56,CreditCard,In-store,28/03/2023,FALSE
TXN_5063337,CUST_41,Samuel Lozano,Food,Item_6_FOOD,7.23,9.00,$65.07,Cash,In-store,08/06/2023,UNKNOWN
TXN_3614004,CUST_05,Allen Roberts,Milk Products,Item_17_MILK,28.67,5.00,$143.35,Cash,In-store,25/12/2025,TRUE
TXN_9924891,CUST_48,Diana Allen,Milk Products,Item_0_MISC,20.82,7.00,$145.74,Credit Card,In-store,02/01/2024,UNKNOWN
TXN_5148566,CUST_12,Joseph Spencer,Beverages,Item_0_MISC,11.06,9.00,$99.54,Credit Card,In-store,31/03/2023,FALSE
TXN_3564500,CUST_48,Julie Gardner,Beverages,Item_15_BEV,32.75,8.00,$262.00,Cash,In-store,08/12/2023,UNKNOWN
TXN_2269976,CUST_38,Peter Webb,Food,Item_0_MISC,27.28,9.00,$245.52,Credit Card,In-store,24/11/2025,UNKNOWN
TXN_5891810,CUST_26,Tanya Rodriguez,Furniture,Item_17_FUR,13.05,6.00,$78.30,CreditCard,In-store,22/04/2023,UNKNOWN
TXN_4994391,CUST_10,Phyllis Nash,Furniture,Item_17_FUR,34.03,7.00,$238.21,Digital Wallet,Online,22/03/2025,UNKNOWN
TXN_3533297,CUST_37,Jennifer Hernandez,Food,Item_1_FOOD,25.69,3.00,$77.07,Digital Wallet,In-store,12/11/2025,FALSE
TXN_2800843,CUST_38,Victoria King,Furniture,Item_16_FUR,8.77,6.00,$52.62,Digital Wallet,In-store,17/10/2025,FALSE
TXN_1445644,CUST_19,Jennifer Collier,Beverages,Item_0_MISC,13.07,6.00,$78.42,CreditCard,In-store,21/06/2023,TRUE
TXN_9517502,CUST_42,Lisa Hoffman,Milk Products,Item_17_MILK,9.52,6.00,$57.12,Digital Wallet,Online,09/10/2023,FALSE
TXN_4374352,CUST_14,Jesse Bates,Milk Products,Item_0_MISC,21.61,4.00,$86.44,CreditCard,In-store,27/12/2025,UNKNOWN
TXN_8665247,CUST_05,Jillian Kelley,Patisserie,Item_0_MISC,17.75,1.00,$17.75,Digital Wallet,Online,07/12/2024,TRUE
TXN_2770202,CUST_05,Mrs. Susan Figueroa,Food,Item_1_FOOD,28.77,1.00,$28.77,Cash,Online,29/01/2024,FALSE
TXN_6539196,CUST_18,Ms. Ann Choi,Patisserie,UNKNOWN,19.95,10.00,$199.50,Credit Card,Online,10/11/2025,TRUE
TXN_4704243,CUST_06,Kevin Smith,Beverages,Item_15_BEV,8.20,8.00,$65.60,Cash,Online,22/10/2023,TRUE
TXN_3364063,CUST_18,Angela Roberts,Milk Products,Item_0_MISC,24.92,7.00,$174.44,Cash,In-store,31/01/2026,UNKNOWN
TXN_2001826,CUST_40,Jeremiah Russell,Patisserie,Item_10_PAT,25.45,7.00,$178.15,Digital Wallet,In-store,28/10/2023,UNKNOWN
TXN_7884088,CUST_01,Marissa Perez,Food,Item_6_FOOD,14.10,3.00,$42.30,Credit Card,Online,14/12/2024,FALSE
TXN_8737876,CUST_12,Brandon Anderson,Milk Products,Item_0_MISC,31.70,8.00,$253.60,Digital Wallet,In-store,22/06/2024,TRUE
TXN_7387192,CUST_21,Lori Lee,Furniture,Item_17_FUR,34.75,7.00,$243.25,CreditCard,In-store,05/09/2023,TRUE
TXN_7449570,CUST_41,Warren Johnston,Food,Item_0_MISC,28.29,4.00,$113.16,Digital Wallet,Online,30/07/2025,UNKNOWN
TXN_8533864,CUST_03,Stacy Solis,Milk Products,Item_17_MILK,24.40,5.00,$122.00,Cash,Online,06/12/2023,UNKNOWN
TXN_3595598,CUST_35,Trevor Nelson,Beverages,Item_16_BEV,16.74,5.00,$83.70,CreditCard,Online,13/12/2024,UNKNOWN
TXN_4285785,CUST_29,Pam Mata,Milk Products,Item_17_MILK,20.14,8.00,$161.12,CreditCard,In-store,05/11/2025,TRUE
TXN_9405181,CUST_30,Shawn Williams,Beverages,Item_0_MISC,6.63,7.00,$46.41,Digital Wallet,Online,24/07/2025,TRUE
TXN_4768327,CUST_45,Zachary Hall,Butchers,Item_13_BUT,27.65,4.00,$110.60,CreditCard,In-store,10/09/2025,UNKNOWN
TXN_5477405,CUST_33,Patrick Carlson,Butchers,Item_12_BUT,34.05,9.00,$306.45,Cash,In-store,25/11/2023,FALSE
TXN_8587206,CUST_43,Andre Gutierrez,Milk Products,Item_0_MISC,34.09,4.00,$136.36,Credit Card,In-store,04/03/2025,TRUE
TXN_5930901,CUST_45,Rachel Buck,Beverages,Item_0_MISC,24.22,7.00,$169.54,Cash,In-store,23/03/2023,UNKNOWN
TXN_9785346,CUST_33,Tiffany Baker,Beverages,Item_15_BEV,16.01,4.00,$64.04,Credit Card,Online,05/01/2024,UNKNOWN
TXN_6556370,CUST_25,Ann Cooper,Patisserie,Item_10_PAT,11.45,7.00,$80.15,Credit Card,In-store,03/08/2023,FALSE
TXN_5290708,CUST_35,Anthony Bailey,Food,Item_0_MISC,29.19,9.00,$262.71,Digital Wallet,In-store,25/03/2024,UNKNOWN
TXN_7802354,CUST_03,Patricia Price,Food,Item_2_FOOD,21.72,4.00,$86.88,Cash,Online,14/09/2025,FALSE
TXN_9851708,CUST_18,Kathleen Doyle,Beverages,Item_0_MISC,5.95,5.00,$29.75,Digital Wallet,In-store,24/07/2024,FALSE
TXN_8110220,CUST_25,Tonya Ali,Food,Item_1_FOOD,17.62,5.00,$88.10,Digital Wallet,Online,14/11/2025,TRUE
TXN_7296829,CUST_38,Dr. Lori Jones,Food,UNKNOWN,11.29,5.00,$56.45,CreditCard,In-store,01/10/2025,TRUE
TXN_6764515,CUST_21,Megan Francis,Patisserie,Item_10_PAT,32.04,5.00,$160.20,Credit Card,In-store,17/05/2024,TRUE
TXN_4425529,CUST_13,Mrs. Patricia Tran,Food,Item_0_MISC,26.84,7.00,$187.88,CreditCard,Online,15/03/2026,TRUE
TXN_4672858,CUST_31,Erica Short,Butchers,Item_13_BUT,27.92,10.00,$279.20,Credit Card,Online,07/01/2024,UNKNOWN
TXN_9639651,CUST_28,Robert Murphy,Food,UNKNOWN,31.13,3.00,$93.39,Digital Wallet,In-store,25/01/2025,FALSE
TXN_9596876,CUST_17,Travis West,Beverages,Item_15_BEV,10.67,6.00,$64.02,Digital Wallet,In-store,01/01/2025,FALSE
TXN_6109891,CUST_36,Tracy Collins,Patisserie,Item_11_PAT,25.30,9.00,$227.70,Cash,Online,14/09/2025,TRUE
TXN_1906910,CUST_04,Laura Perkins,Beverages,Item_0_MISC,19.30,7.00,$135.10,Digital Wallet,Online,24/11/2024,FALSE
TXN_9232005,CUST_11,Gregory Smith,Furniture,Item_17_FUR,18.21,7.00,$127.47,Credit Card,Online,11/02/2025,UNKNOWN
TXN_9085429,CUST_24,Rhonda Benson,Furniture,Item_17_FUR,13.48,7.00,$94.36,Digital Wallet,Online,09/10/2025,UNKNOWN
TXN_8150222,CUST_17,Joyce Rose,Milk Products,Item_18_MILK,33.12,6.00,$198.72,Digital Wallet,Online,21/03/2024,TRUE
TXN_2852982,CUST_24,Robert Parker,Beverages,Item_0_MISC,29.23,1.00,$29.23,Cash,Online,14/03/2026,FALSE
TXN_2529966,CUST_27,Karen Sosa,Butchers,Item_13_BUT,26.09,5.00,$130.45,Cash,In-store,08/02/2024,TRUE
TXN_8796041,CUST_03,Nancy Carter,Food,Item_0_MISC,7.32,5.00,$36.60,CreditCard,In-store,18/03/2025,TRUE
TXN_2394502,CUST_48,Matthew Lynn,Food,UNKNOWN,34.57,7.00,$241.99,CreditCard,In-store,13/08/2023,TRUE
TXN_8289444,CUST_09,Ann Clark,Beverages,UNKNOWN,10.10,1.00,$10.10,Digital Wallet,Online,13/02/2025,FALSE
TXN_5825749,CUST_21,Grace Santos,Beverages,Item_0_MISC,27.29,9.00,$245.61,Credit Card,In-store,08/03/2025,TRUE
TXN_2145081,CUST_24,Michelle Shaffer,Patisserie,UNKNOWN,21.61,7.00,$151.27,Digital Wallet,In-store,15/07/2024,FALSE
TXN_7844446,CUST_44,Amy Parker,Food,Item_1_FOOD,21.87,4.00,$87.48,Digital Wallet,Online,20/09/2024,FALSE
TXN_1633705,CUST_46,Kent Hernandez,Beverages,Item_16_BEV,13.47,10.00,$134.70,Digital Wallet,In-store,09/08/2025,UNKNOWN
TXN_7769526,CUST_42,Jeffrey Salazar,Furniture,Item_17_FUR,9.74,10.00,$97.40,Cash,In-store,27/09/2025,TRUE
TXN_8376232,CUST_33,Lydia Thomas,Patisserie,Item_11_PAT,16.75,1.00,$16.75,Digital Wallet,Online,11/12/2023,TRUE
TXN_9472547,CUST_26,William Benson,Milk Products,UNKNOWN,34.58,3.00,$103.74,Cash,In-store,10/07/2023,UNKNOWN
TXN_6333381,CUST_26,Teresa Welch,Milk Products,Item_17_MILK,25.36,7.00,$177.52,Cash,Online,06/02/2025,FALSE
TXN_4130849,CUST_40,Timothy Parker,Milk Products,Item_0_MISC,8.33,10.00,$83.30,Cash,Online,19/09/2024,TRUE
TXN_4670410,CUST_12,Dominique Weeks,Patisserie,Item_10_PAT,10.68,9.00,$96.12,Digital Wallet,Online,30/12/2024,UNKNOWN
TXN_7412914,CUST_50,Karen Reyes,Patisserie,Item_0_MISC,33.86,1.00,$33.86,Credit Card,In-store,19/10/2025,FALSE
TXN_8555095,CUST_36,William Jones,Milk Products,Item_0_MISC,16.01,3.00,$48.03,Digital Wallet,Online,25/12/2023,UNKNOWN
TXN_7611040,CUST_29,Claudia Perry,Butchers,Item_12_BUT,7.98,1.00,$7.98,CreditCard,In-store,15/01/2026,FALSE
TXN_6933025,CUST_30,Alisha Lopez PhD,Butchers,Item_12_BUT,5.76,9.00,$51.84,CreditCard,In-store,20/08/2023,UNKNOWN
TXN_6443031,CUST_50,Edward Castro,Patisserie,Item_10_PAT,21.96,6.00,$131.76,Credit Card,Online,13/04/2024,FALSE
TXN_3397589,CUST_48,Vincent Randall,Food,UNKNOWN,31.24,9.00,$281.16,Cash,Online,07/04/2024,FALSE
TXN_6333484,CUST_18,George Chan,Beverages,Item_15_BEV,7.56,7.00,$52.92,Cash,Online,03/03/2025,UNKNOWN
TXN_5744356,CUST_38,Tracy Morgan,Beverages,Item_16_BEV,16.37,8.00,$130.96,Cash,Online,17/07/2024,FALSE
TXN_8336409,CUST_04,David Graham,Furniture,Item_16_FUR,19.93,9.00,$179.37,CreditCard,Online,15/02/2026,FALSE
TXN_3319830,CUST_35,Johnny Johnson,Beverages,Item_15_BEV,32.18,9.00,$289.62,Cash,Online,20/05/2024,TRUE
TXN_8732024,CUST_02,Sabrina Rhodes,Milk Products,Item_0_MISC,16.02,6.00,$96.12,Digital Wallet,Online,30/11/2024,TRUE
TXN_4764043,CUST_05,Melinda Williams,Butchers,Item_12_BUT,13.74,5.00,$68.70,CreditCard,Online,19/03/2025,FALSE
TXN_8039166,CUST_48,Daniel Santiago,Beverages,Item_0_MISC,16.17,6.00,$97.02,Cash,Online,17/09/2025,UNKNOWN
TXN_3502470,CUST_47,Stephanie Evans,Patisserie,Item_11_PAT,32.05,4.00,$128.20,Credit Card,In-store,15/03/2024,UNKNOWN
TXN_4472893,CUST_50,Janice Lawson,Butchers,Item_12_BUT,23.00,2.00,$46.00,Cash,Online,22/03/2023,FALSE
TXN_6967738,CUST_06,Christopher Mora,Beverages,Item_0_MISC,26.16,3.00,$78.48,Cash,In-store,06/08/2025,TRUE
TXN_9479303,CUST_24,Stephanie Drake,Butchers,Item_13_BUT,11.56,9.00,$104.04,Cash,Online,27/12/2024,UNKNOWN
TXN_7748404,CUST_40,John Taylor,Patisserie,Item_0_MISC,34.98,8.00,$279.84,Digital Wallet,Online,29/04/2025,UNKNOWN
TXN_7933455,CUST_30,Michelle Morris,Food,Item_1_FOOD,13.56,7.00,$94.92,Digital Wallet,In-store,18/07/2024,TRUE
TXN_8453885,CUST_33,Diana Stafford,Beverages,Item_0_MISC,12.58,9.00,$113.22,CreditCard,In-store,29/01/2025,UNKNOWN
TXN_8848359,CUST_49,Ashley Moore,Milk Products,Item_0_MISC,12.59,7.00,$88.13,Cash,Online,20/04/2025,UNKNOWN
TXN_9658620,CUST_20,Michael Reeves,Food,Item_0_MISC,30.50,2.00,$61.00,Digital Wallet,Online,14/05/2025,TRUE
TXN_7813393,CUST_21,Kristy Allen,Milk Products,Item_18_MILK,23.82,1.00,$23.82,Credit Card,In-store,07/04/2023,UNKNOWN
TXN_6486639,CUST_09,Angel Ray,Beverages,Item_16_BEV,7.88,2.00,$15.76,Digital Wallet,Online,01/02/2024,FALSE
TXN_5909824,CUST_33,Joseph Adams,Patisserie,Item_11_PAT,19.56,1.00,$19.56,Digital Wallet,In-store,03/12/2024,UNKNOWN
TXN_2577422,CUST_32,Christopher Collins,Beverages,Item_16_BEV,6.41,2.00,$12.82,CreditCard,In-store,08/03/2025,TRUE
TXN_6341276,CUST_44,Sherri Choi,Milk Products,Item_17_MILK,28.02,2.00,$56.04,CreditCard,In-store,08/01/2025,UNKNOWN
TXN_4067009,CUST_08,Steven Wallace,Patisserie,Item_10_PAT,29.99,5.00,$149.95,Cash,In-store,19/12/2024,FALSE
TXN_5863506,CUST_36,Ronnie Smith,Milk Products,Item_17_MILK,33.26,6.00,$199.56,Cash,In-store,20/03/2025,FALSE
TXN_2559196,CUST_47,Calvin Page,Butchers,Item_13_BUT,7.08,5.00,$35.40,CreditCard,Online,07/08/2025,TRUE
TXN_4731549,CUST_04,Denise Smith,Milk Products,Item_0_MISC,24.09,4.00,$96.36,Digital Wallet,Online,27/12/2023,TRUE
TXN_3627544,CUST_34,Jill Williams,Milk Products,Item_0_MISC,10.78,5.00,$53.90,Cash,In-store,18/06/2025,FALSE
TXN_3517026,CUST_39,Lauren Kelly,Food,Item_0_MISC,25.03,5.00,$125.15,Digital Wallet,Online,30/03/2023,TRUE
TXN_8759225,CUST_38,Jacob Kelley,Beverages,UNKNOWN,30.94,10.00,$309.40,Digital Wallet,Online,27/10/2023,FALSE
TXN_8445680,CUST_21,James Miller,Patisserie,Item_0_MISC,32.65,7.00,$228.55,Cash,Online,21/10/2025,UNKNOWN
